211	314.36135	-7.03973	16.724	0.054	15.6	0.0	0.801	0.0	41.4934417121	-31.1593997499	1007111053643.0
212	314.76255	0.87779	16.909	0.069	16.69	0.0	0.525064	0.0	49.6270963757	-27.6004867472	1101112036426.0
213	314.96471	-5.97612	17.171	0.051	19.24	0.0	0.610243	0.0	42.9199284442	-31.192221436	1007112083434.0
214	315.26483	-18.93125	17.067	0.057	18.19	0.0	0.475644	0.0	28.806980461	-36.8045430967	1018108026041.0
215	316.15678	-11.21071	17.212	0.132	17.63	0.0	0.549083	0.0	37.9868488193	-34.6051126011	1009112003105.0
216	316.89442	-18.44089	17.222	0.082	18.93	0.0	0.541152	0.0	30.0615224977	-38.0818090406	1018109038346.0
217	318.34638	3.21990	17.197	0.077	18.86	0.0	0.65552	0.0	54.0676451412	-29.3554095291	1104114014573.0
218	318.61569	-16.31775	16.788	0.098	15.2	0.0	0.647326	0.0	33.3484444806	-38.8453102986	1015110018386.0
219	319.26370	-2.68297	17.219	0.059	19.46	0.0	0.641811	0.0	48.8085023669	-33.2952764704	1001114005005.0
220	319.30157	-3.05192	17.146	0.056	18.89	0.0	0.600118	0.0	48.4526350171	-33.5173176448	1004114082124.0
221	323.60860	-17.30896	17.008	0.048	17.92	0.0	0.648756	0.0	34.4661341058	-43.6535484119	1018111057168.0
222	324.12261	-5.81890	16.852	0.042	16.81	0.0	0.789898	0.0	48.5430292339	-39.0625540549	1007115076122.0
223	325.47743	-14.69095	16.629	0.049	15.02	0.0	0.457457	0.0	38.7834257448	-44.3112456637	1015113054166.0
224	326.27114	-10.65119	17.167	0.047	19.34	0.0	0.764627	0.0	44.2951109393	-43.2649080164	1009116016352.0
