118	318.51813	-12.91574	16.737	0.097	15.22	1012112036676.0
119	318.62034	-15.47583	16.9	0.12	15.93	1015110044446.0
120	318.71910	-16.09230	16.967	0.175	15.87	1015110025190.0
121	318.75783	-1.94396	16.923	0.104	16.49	1001114029509.0
122	318.76975	-13.84623	17.085	0.123	17.35	1012112008107.0
123	319.04398	3.29346	17.204	0.12	18.37	1104114016962.0
124	319.04539	-6.96965	17.483	0.257	18.51	1007113045498.0
125	319.08486	-7.44457	17.412	0.238	18.24	1007113031048.0
126	319.16495	-5.06297	17.093	0.154	16.99	1004114018227.0
127	319.28459	-12.75058	17.146	0.109	18.16	1012112041558.0
128	319.34853	-4.30411	17.133	0.117	18.07	1004114042346.0
129	319.39908	-8.86114	17.454	0.27	18.04	1009113071935.0
130	319.42985	-8.88785	17.486	0.266	18.38	1009113070909.0
131	319.47630	-0.28230	16.999	0.111	17.11	1001114085445.0
132	319.48191	-12.80151	16.898	0.108	16.3	1012112039997.0
133	319.67273	-12.49502	17.306	0.109	19.69	1012112049294.0
134	319.75259	-6.24453	17.457	0.252	18.39	1007113068252.0
135	320.04831	-14.85382	17.417	0.143	19.89	1015111058363.0
136	320.15404	-13.95147	17.282	0.122	19.2	1012113004689.0
137	320.53671	0.27887	16.939	0.126	16.29	1101114009760.0
138	320.61136	-12.25747	17.379	0.119	19.96	1012113053496.0
139	320.66874	-10.92959	17.13	0.099	18.18	1009114010447.0
140	320.91048	-4.74938	17.273	0.121	19.19	1004115026176.0
141	321.14890	0.52408	17.34	0.115	19.75	1101115017231.0
142	321.18611	-19.57090	17.251	0.093	19.26	1018110005220.0
143	321.26158	-0.19488	16.981	0.094	17.19	1001115082047.0
144	321.29566	-2.76303	17.295	0.142	18.85	1001115002020.0
145	321.39780	-8.28595	16.819	0.113	15.55	1007114005307.0
146	321.58984	-6.76279	17.353	0.159	19.04	1007114048598.0
147	321.63208	-7.22104	17.05	0.181	16.29	1007114035436.0
148	321.71218	-12.32174	17.057	0.093	17.67	1012113051781.0
149	321.72240	-18.94439	16.98	0.081	17.25	1018110021534.0
150	321.93246	-1.19725	16.887	0.098	16.26	1001115049813.0
151	322.14984	-16.79517	17.34	0.117	19.79	1015111003954.0
152	322.18518	1.42297	16.876	0.091	16.31	1101115047026.0
153	322.20409	-13.66542	16.855	0.116	15.86	1012113012748.0
154	322.21505	-16.21559	16.916	0.114	16.33	1015111019835.0
155	322.32382	-4.98834	17.112	0.098	18.08	1004115019323.0
156	322.51882	-9.56508	16.861	0.086	16.21	1009114049998.0
157	322.52563	-10.74815	17.03	0.104	17.45	1009114015644.0
158	322.53194	-5.97973	17.001	0.097	17.27	1007114070922.0
159	322.57446	-15.79314	16.832	0.102	15.73	1015112029655.0
160	322.57989	-11.94701	17.132	0.101	18.19	1012113062608.0
161	322.71326	-16.64750	16.987	0.095	17.07	1015112007472.0
162	322.83971	-3.15650	17.191	0.082	19.03	1004115072914.0
163	322.84445	-10.13548	16.989	0.067	17.47	1009114033361.0
164	322.93963	-3.51959	17.288	0.071	19.94	1004115062146.0
165	322.94990	-18.43182	17.051	0.068	18.16	1018111031322.0
166	323.06172	-12.18240	16.933	0.11	16.58	1012114051092.0
167	323.06279	-5.55798	16.797	0.09	15.62	1004115002933.0
168	323.24914	-12.77867	17.298	0.108	19.36	1012114035433.0
169	323.54580	-2.16656	17.079	0.099	17.64	1001116019197.0
170	323.58829	-3.36334	17.301	0.086	19.95	1004116063559.0
171	323.60156	-6.42850	17.141	0.081	18.65	1007115059237.0
172	323.83945	-12.45145	16.723	0.093	15.3	1012114044284.0
173	323.87019	-13.34237	16.981	0.103	17.01	1012114020427.0
174	324.08304	-9.48389	17.138	0.073	18.83	1009115049438.0
175	324.19692	-16.61344	17.114	0.099	18.04	1015112008247.0
176	324.25267	-5.18006	17.233	0.09	19.14	1004116013085.0
177	324.46875	-2.25112	16.732	0.074	15.56	1001116016628.0
178	324.70867	-14.41802	16.886	0.092	16.36	1015112066283.0
179	324.73023	-12.33178	16.87	0.107	16.0	1012114047233.0
180	324.87052	-13.58887	16.776	0.087	15.76	1012114013787.0
181	325.46313	-8.42692	17.154	0.074	18.83	1007115001535.0
182	325.66687	-9.32701	17.004	0.078	17.49	1009115053787.0
183	325.80439	-12.78079	17.247	0.081	19.6	1012115033345.0
184	326.12263	-7.48780	16.832	0.067	16.19	1007116026127.0
185	326.27618	-12.72231	16.701	0.074	15.24	1012115034721.0
186	326.30781	-8.36740	16.879	0.084	16.29	1007116002931.0
187	326.84268	-2.69905	16.858	0.08	16.34	1001117003456.0
188	327.13416	-11.33910	17.298	0.087	19.89	1012115068552.0
189	327.16776	-3.46159	16.658	0.053	15.36	1004117059550.0
190	327.19132	-10.10343	17.217	0.076	19.32	1009116030939.0
191	327.28944	-5.09963	17.057	0.059	18.04	1004117014583.0
192	327.38834	-10.83955	17.121	0.081	18.37	1009116011578.0
193	327.53983	-10.30017	17.039	0.072	17.96	1009116025506.0
194	327.83597	-3.85225	17.007	0.071	17.64	1004117048883.0
195	327.91451	-11.23821	16.692	0.073	15.34	1009116001689.0
196	327.95056	-10.84685	17.038	0.068	17.93	1009116011305.0
197	328.27928	-5.43077	16.636	0.056	15.14	1004117005945.0
198	329.40955	-4.60550	17.17	0.088	18.74	1004118025802.0
199	303.75942	-10.14416	17.181	0.111	17.82	1009108052750.0
200	305.46342	-11.19871	17.035	0.065	17.72	1009108004607.0
201	305.52109	-9.14023	16.816	0.096	15.37	1009108100283.0
202	306.88039	-15.55379	17.186	0.066	18.98	1015106057371.0
203	307.45750	-0.82294	17.418	0.208	17.5	1001110090862.0
204	308.08516	-13.82390	16.976	0.046	17.74	1012108012972.0
205	308.97099	-14.77591	17.034	0.034	18.53	1015107083484.0
206	309.72369	-10.88531	16.82	0.06	16.21	1009110016557.0
207	311.77721	-10.02509	17.209	0.069	19.14	1009110051073.0
208	311.80133	-9.34920	17.102	0.072	18.12	1009111068960.0
209	312.66049	-6.08155	17.086	0.076	17.88	1007111089262.0
210	313.59387	-14.34826	16.672	0.042	15.53	1015109085573.0
211	314.36135	-7.03973	16.724	0.054	15.6	1007111053643.0
212	314.76255	0.87779	16.909	0.069	16.69	1101112036426.0
213	314.96471	-5.97612	17.171	0.051	19.24	1007112083434.0
214	315.26483	-18.93125	17.067	0.057	18.19	1018108026041.0
215	316.15678	-11.21071	17.212	0.132	17.63	1009112003105.0
216	316.89442	-18.44089	17.222	0.082	18.93	1018109038346.0
217	318.34638	3.21990	17.197	0.077	18.86	1104114014573.0
218	318.61569	-16.31775	16.788	0.098	15.2	1015110018386.0
219	319.26370	-2.68297	17.219	0.059	19.46	1001114005005.0
220	319.30157	-3.05192	17.146	0.056	18.89	1004114082124.0
221	323.60860	-17.30896	17.008	0.048	17.92	1018111057168.0
222	324.12261	-5.81890	16.852	0.042	16.81	1007115076122.0
223	325.47743	-14.69095	16.629	0.049	15.02	1015113054166.0
224	326.27114	-10.65119	17.167	0.047	19.34	1009116016352.0
